1478926230.000000, 1478926230.000000, 1478926230.000000
32.000000, 32.000000, 32.000000
-45,0,45
-45,0,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,0,45
-45,0,45
-45,0,46
-45,0,45
-45,0,44
-45,-1,44
-45,0,46
-44,0,46
-43,0,45
-44,0,45
-44,-2,45
-45,-3,46
-45,-1,47
-46,0,46
-46,2,43
-46,2,43
-46,-1,43
-45,-2,44
-46,-4,44
-45,-3,44
-44,-2,46
-44,0,47
-44,1,46
-44,1,45
-45,0,43
-46,-1,43
-46,-3,44
-46,-3,44
-46,-2,45
-44,0,45
-44,0,45
-44,1,45
-44,0,45
-45,-1,45
-45,-1,45
-45,-2,45
-45,-2,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,44
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,44
-45,-1,44
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,-1,45
-45,0,45
-45,-1,45
-45,-1,45
-45,0,45
-45,0,45
-45,0,45
-45,0,45
-45,-1,45
-45,-1,45
-45,0,45
-45,-1,44
-45,0,45
-45,0,45
-45,0,45
-45,0,44
-45,0,45
-45,0,45
-45,0,45
-45,-1,45
-45,0,45
-45,0,44
-45,0,45
-45,0,45
-45,-1,45
-45,-1,45
-45,0,45
-45,0,45
-45,-1,44
-45,0,45
-45,0,45
-45,-1,44
-45,-1,44
-45,-1,45
-45,0,45
-45,-1,45
-45,-1,44
-45,0,45
-45,-1,45
-45,-1,45
-45,-1,44
-45,-1,44
-45,-1,44
-45,-1,44
-45,-1,45
-45,-1,44
-45,-1,45
-45,-1,45
-45,-1,44
-45,-1,44
-46,-1,45
-46,-1,44
-45,-1,44
-45,-1,44
-45,-1,44
-45,-1,44
-46,-1,44
-45,-1,44
-45,-1,45
-46,-1,44
-45,-1,44
-45,-1,45
-45,-1,44
-45,-1,44
-45,-1,44
-45,-1,45
-45,-1,45
-45,-1,44
-45,-1,44
-45,-1,44
-45,-1,45
-45,-1,44
-45,-1,44
-46,-1,45
-45,-1,44
-45,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-2,44
-46,-2,44
-46,-1,44
-46,-1,43
-45,-1,44
-45,0,45
-46,-1,44
-46,-1,43
-46,-1,44
-46,-2,44
-46,-2,43
-47,-2,43
-46,-2,43
-46,-1,44
-46,-1,44
-45,-1,44
-45,-1,44
-46,-1,44
-46,-1,43
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,43
-46,-1,44
-46,-1,44
-47,-1,43
-46,-1,43
-46,-1,44
-46,-1,43
-46,0,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,43
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,43
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
-46,-1,44
