1478926230.000000, IBI
11.578655,0.843789
19.782156,0.765660
20.532190,0.750034
21.313476,0.781286
22.079136,0.765660
22.876047,0.796911
23.797964,0.921917
24.547999,0.750034
25.376162,0.828163
26.313704,0.937543
27.141867,0.828163
27.938779,0.796911
28.798193,0.859414
29.595105,0.796911
30.360765,0.765660
31.157676,0.796911
31.954588,0.796911
32.767125,0.812537
33.532785,0.765660
34.407825,0.875040
35.204736,0.796911
36.001648,0.796911
36.970442,0.968794
37.673599,0.703157
38.611142,0.937543
39.408054,0.796911
40.173714,0.765660
41.080005,0.906291
41.939420,0.859414
42.798834,0.859414
43.642623,0.843789
52.721163,0.734409
53.486823,0.765660
54.361863,0.875040
55.236903,0.875040
56.111943,0.875040
56.830726,0.718783
57.721392,0.890666
58.596432,0.875040
59.455847,0.859414
66.674927,0.750034
67.518716,0.843789
68.425007,0.906291
69.175041,0.750034
70.050081,0.875040
70.815742,0.765660
71.659530,0.843789
72.378313,0.718783
73.112722,0.734409
73.847130,0.734409
74.597165,0.750034
75.284696,0.687531
75.987853,0.703157
76.706636,0.718783
77.503548,0.796911
78.300459,0.796911
79.112996,0.812537
79.956785,0.843789
80.816199,0.859414
81.706865,0.890666
82.566279,0.859414
83.472571,0.906291
84.222605,0.750034
85.066394,0.843789
85.925808,0.859414
86.800848,0.875040
87.550883,0.750034
88.379045,0.828163
89.207208,0.828163
89.972868,0.765660
90.722903,0.750034
91.535440,0.812537
92.426106,0.890666
93.238643,0.812537
94.082432,0.843789
94.957472,0.875040
95.816886,0.859414
96.660675,0.843789
97.520089,0.859414
98.442006,0.921917
99.301420,0.859414
100.160835,0.859414
101.020249,0.859414
101.848412,0.828163
102.707826,0.859414
103.489112,0.781286
104.317275,0.828163
105.270444,0.953169
106.020478,0.750034
106.833015,0.812537
107.708055,0.875040
108.598721,0.890666
109.442510,0.843789
110.301924,0.859414
111.176964,0.875040
112.020753,0.843789
112.895793,0.875040
113.786458,0.890666
114.645873,0.859414
115.474036,0.828163
116.349076,0.875040
117.161613,0.812537
117.989776,0.828163
119.036699,1.046923
123.021256,0.796911
123.896296,0.875040
124.677582,0.781286
125.505745,0.828163
126.380785,0.875040
127.255825,0.875040
128.115239,0.859414
128.990279,0.875040
129.771565,0.781286
130.630980,0.859414
131.459142,0.828163
132.334183,0.875040
133.146720,0.812537
134.053011,0.906291
134.865548,0.812537
135.787466,0.921917
136.615628,0.828163
137.428166,0.812537
138.240703,0.812537
139.084491,0.843789
139.897029,0.812537
140.662689,0.765660
141.537729,0.875040
142.397143,0.859414
143.256557,0.859414
144.069095,0.812537
144.928509,0.859414
145.803549,0.875040
146.678589,0.875040
147.491126,0.812537
148.334915,0.843789
149.131826,0.796911
149.991241,0.859414
150.725649,0.734409
151.538187,0.812537
152.444478,0.906291
153.382021,0.937543
154.241435,0.859414
155.069598,0.828163
155.929013,0.859414
156.788427,0.859414
157.632215,0.843789
158.491630,0.859414
159.319793,0.828163
160.257336,0.937543
161.101124,0.843789
161.944913,0.843789
162.819953,0.875040
163.648116,0.828163
164.476279,0.828163
165.366945,0.890666
166.273236,0.906291
167.070148,0.796911
167.992065,0.921917
168.867105,0.875040
169.679642,0.812537
170.507805,0.828163
171.382845,0.875040
172.226634,0.843789
173.070422,0.843789
173.945462,0.875040
174.773625,0.828163
175.633039,0.859414
176.539331,0.906291
177.429997,0.890666
178.242534,0.812537
179.070697,0.828163
180.008240,0.937543
180.883280,0.875040
181.742694,0.859414
182.633360,0.890666
183.383394,0.750034
184.149054,0.765660
184.836586,0.687531
189.102406,0.765660
189.914943,0.812537
190.774358,0.859414
191.555643,0.781286
192.399432,0.843789
193.258846,0.859414
194.055758,0.796911
194.915172,0.859414
195.696458,0.781286
196.587124,0.890666
197.462164,0.875040
198.321578,0.859414
199.212244,0.890666
200.118535,0.906291
200.962324,0.843789
201.821738,0.859414
202.728030,0.906291
203.634321,0.906291
204.462484,0.828163
205.353150,0.890666
206.259441,0.906291
207.134481,0.875040
208.009521,0.875040
208.884562,0.875040
209.790853,0.906291
210.619016,0.828163
211.415927,0.796911
212.212839,0.796911
212.900370,0.687531
213.634779,0.734409
214.572322,0.937543
215.462988,0.890666
