1478928623.00
64.000000
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
0.00
0.01
0.01
-0.00
-0.03
-0.05
-0.05
0.00
0.13
0.36
0.66
1.01
1.37
1.72
2.06
2.40
2.79
3.24
3.80
4.42
5.06
5.66
6.20
6.68
7.15
7.68
8.31
9.14
10.09
11.04
11.88
12.56
13.14
13.76
14.65
15.96
17.91
20.32
22.90
25.38
27.58
29.57
31.68
34.32
37.81
42.54
48.15
54.10
59.83
64.97
69.58
74.14
79.34
85.71
93.76
103.00
112.62
121.73
129.77
136.75
143.30
150.75
157.77
166.64
177.95
191.79
206.97
220.57
228.25
225.36
208.53
176.87
132.76
80.05
23.07
-34.94
-92.44
-149.16
-205.23
-260.37
-313.74
-363.87
-409.83
-450.91
-486.50
-515.74
-537.23
-549.22
-549.96
-538.37
-514.21
-478.67
-433.88
-382.45
-327.02
-269.84
-212.63
-156.66
-102.95
-52.37
-5.90
35.58
71.43
101.35
125.50
144.38
158.69
169.15
176.37
180.75
182.57
182.07
179.51
175.23
169.65
163.18
156.15
148.81
141.30
133.69
126.02
118.33
110.69
103.16
95.80
88.68
81.83
75.25
68.95
62.95
57.25
51.86
46.78
42.03
37.59
33.45
29.61
26.07
22.81
19.83
17.11
14.67
12.48
10.54
8.83
7.35
6.07
4.97
4.05
3.27
2.62
2.09
1.65
1.30
1.01
0.79
0.61
0.47
0.37
0.29
0.23
0.19
0.16
0.15
0.14
0.15
0.17
0.19
0.22
0.25
0.29
0.33
0.37
0.41
0.46
0.51
0.56
0.61
0.67
0.72
0.78
0.85
0.92
1.00
1.09
1.19
1.30
1.42
1.56
1.72
1.89
2.08
2.30
2.53
2.80
3.08
3.41
3.76
4.14
4.55
5.01
5.49
6.02
6.59
7.20
7.85
8.55
9.29
10.08
10.91
11.79
12.72
13.69
14.73
15.82
16.99
18.22
19.49
20.79
22.07
23.26
24.28
25.00
25.31
25.07
24.21
22.63
20.33
17.33
13.68
9.55
5.11
0.56
-3.89
-8.02
-11.65
-14.65
-16.90
-18.39
-19.12
-19.21
-18.77
-17.96
-16.89
-15.68
-14.35
-12.94
-11.44
-9.83
-8.19
-6.59
-5.10
-3.71
-2.42
-1.14
0.22
1.77
3.59
5.59
7.65
9.70
11.70
13.69
15.80
18.19
21.00
24.32
27.79
31.07
33.86
36.05
37.74
39.25
41.04
43.52
46.92
50.68
54.15
56.75
58.18
58.55
58.36
58.33
59.01
60.65
62.29
62.80
61.10
56.48
48.72
37.92
24.08
6.38
-12.18
-31.18
-50.97
-72.24
-95.86
-122.61
-152.73
-185.22
-217.34
-244.58
-262.26
-266.33
-255.17
-230.64
-197.67
-162.50
-130.40
-104.02
-83.02
-65.67
-49.56
-32.66
-13.55
8.78
34.91
64.57
95.93
125.46
148.27
159.91
158.18
