1478934634.000000, IBI
10.359849,0.625029
10.953626,0.593777
17.375795,0.562526
17.953947,0.578151
18.500847,0.546900
19.063373,0.562526
19.579021,0.515649
20.110296,0.531274
20.672821,0.562526
21.266598,0.593777
21.860376,0.593777
22.407276,0.546900
27.720019,0.562526
32.048342,0.562526
32.579616,0.531274
33.142142,0.562526
33.720294,0.578151
34.314071,0.593777
34.907848,0.593777
35.517251,0.609403
36.157905,0.640654
36.782934,0.625029
37.439214,0.656280
38.079868,0.640654
38.704897,0.625029
39.361177,0.656280
39.970580,0.609403
40.595608,0.625029
41.220637,0.625029
41.861291,0.640654
42.486320,0.625029
43.095723,0.609403
43.689500,0.593777
44.283277,0.593777
44.892680,0.609403
45.502083,0.609403
46.127111,0.625029
46.783391,0.656280
47.424046,0.640654
48.095952,0.671906
48.767857,0.671906
49.408512,0.640654
50.096043,0.687531
50.689820,0.593777
51.314849,0.625029
51.877375,0.562526
52.439900,0.562526
53.002426,0.562526
53.564952,0.562526
54.111852,0.546900
54.705629,0.593777
55.268155,0.562526
55.830681,0.562526
56.424458,0.593777
57.002609,0.578151
57.580761,0.578151
58.158912,0.578151
58.768315,0.609403
59.362092,0.593777
59.971495,0.609403
60.565272,0.593777
61.174675,0.609403
61.784078,0.609403
62.409107,0.625029
63.018510,0.609403
63.612287,0.593777
64.190438,0.578151
64.784215,0.593777
65.362367,0.578151
65.971770,0.609403
66.565547,0.593777
67.206201,0.640654
67.862481,0.656280
68.518761,0.656280
69.128164,0.609403
69.768819,0.640654
70.409473,0.640654
71.034502,0.625029
71.643904,0.609403
72.175179,0.531274
77.347291,0.593777
77.925442,0.578151
78.456716,0.531274
79.112996,0.656280
79.691148,0.578151
80.316176,0.625029
80.925579,0.609403
81.503731,0.578151
86.535211,0.578151
90.566646,0.593777
91.176049,0.609403
91.754200,0.578151
92.379229,0.625029
93.004257,0.625029
93.629286,0.625029
94.113683,0.484397
94.754337,0.640654
95.379366,0.625029
95.988769,0.609403
98.785772,0.593777
99.270169,0.484397
99.817069,0.546900
120.443013,0.671906
123.146262,0.562526
123.693162,0.546900
124.271313,0.578151
124.833839,0.562526
125.411991,0.578151
126.005768,0.593777
126.599545,0.593777
127.193322,0.593777
127.771474,0.578151
128.349625,0.578151
128.896525,0.546900
129.459051,0.562526
130.037202,0.578151
130.615354,0.578151
131.240382,0.625029
131.912288,0.671906
132.552943,0.640654
