1478928485.000000, IBI
13.609998,0.593777
14.235027,0.625029
14.860055,0.625029
15.516335,0.656280
16.172615,0.656280
16.766392,0.593777
17.407047,0.640654
18.047701,0.640654
18.625853,0.578151
19.204004,0.578151
19.766530,0.562526
20.375933,0.609403
21.079090,0.703157
21.766621,0.687531
22.454153,0.687531
23.141684,0.687531
23.829216,0.687531
24.516747,0.687531
25.235530,0.718783
25.844933,0.609403
26.501213,0.656280
27.173119,0.671906
27.876276,0.703157
28.579433,0.703157
29.345093,0.765660
30.095128,0.750034
30.845162,0.750034
31.626448,0.781286
32.376482,0.750034
33.157768,0.781286
33.954679,0.796911
34.595334,0.640654
35.407871,0.812537
36.126654,0.718783
36.845437,0.718783
37.548594,0.703157
38.236125,0.687531
38.954908,0.718783
39.642440,0.687531
40.345597,0.703157
40.939374,0.593777
41.486274,0.546900
47.783437,0.703157
48.455343,0.671906
49.080372,0.625029
49.752277,0.671906
50.361680,0.609403
50.986709,0.625029
51.580486,0.593777
52.189889,0.609403
52.861795,0.671906
53.564952,0.703157
54.236858,0.671906
54.924389,0.687531
55.658798,0.734409
56.377581,0.718783
57.096364,0.718783
57.815146,0.718783
58.518304,0.703157
59.205835,0.687531
59.908992,0.703157
60.580898,0.671906
61.268430,0.687531
61.955961,0.687531
66.612424,0.609403
67.237453,0.625029
67.862481,0.625029
68.503136,0.640654
69.143790,0.640654
69.800070,0.656280
70.425099,0.625029
71.112630,0.687531
71.815787,0.703157
72.534570,0.718783
73.237727,0.703157
74.019013,0.781286
74.784673,0.765660
75.581585,0.796911
76.331619,0.750034
77.034776,0.703157
77.753559,0.718783
78.441091,0.687531
79.112996,0.671906
79.800528,0.687531
80.581814,0.781286
81.222468,0.640654
86.816474,0.718783
87.379000,0.562526
88.050905,0.671906
88.722811,0.671906
89.347840,0.625029
90.035371,0.687531
90.676026,0.640654
91.363557,0.687531
92.144843,0.781286
92.754246,0.609403
93.504280,0.750034
94.223063,0.718783
94.926220,0.703157
95.645003,0.718783
96.270032,0.625029
96.941937,0.671906
97.598217,0.656280
98.238872,0.640654
98.942029,0.703157
99.645186,0.703157
100.301466,0.656280
101.004623,0.703157
101.676529,0.671906
102.332809,0.656280
102.973464,0.640654
103.629744,0.656280
104.286024,0.656280
104.942304,0.656280
105.582958,0.640654
106.223612,0.640654
106.864267,0.640654
107.536172,0.671906
108.192452,0.656280
108.864358,0.671906
109.551890,0.687531
110.255047,0.703157
110.958204,0.703157
111.645736,0.687531
112.302016,0.656280
112.973921,0.671906
113.661453,0.687531
114.364610,0.703157
115.083393,0.718783
115.770924,0.687531
116.442830,0.671906
117.130362,0.687531
117.849144,0.718783
118.552302,0.703157
119.224207,0.671906
119.896113,0.671906
120.646147,0.750034
121.224299,0.578151
121.927456,0.703157
122.536859,0.609403
123.271268,0.734409
123.896296,0.625029
124.552576,0.656280
125.193231,0.640654
125.849511,0.656280
126.521416,0.671906
127.162071,0.640654
127.802725,0.640654
128.459005,0.656280
129.052782,0.593777
129.662185,0.609403
130.271588,0.609403
130.912242,0.640654
131.537271,0.625029
132.162300,0.625029
132.818580,0.656280
133.521737,0.703157
134.256145,0.734409
134.803046,0.546900
135.599957,0.796911
136.178108,0.578151
140.115789,0.562526
145.819175,0.562526
146.412952,0.593777
146.912975,0.500023
147.491126,0.578151
148.038026,0.546900
148.678681,0.640654
149.225581,0.546900
149.881861,0.656280
150.506889,0.625029
151.131918,0.625029
151.725695,0.593777
152.397601,0.671906
153.100758,0.703157
153.850792,0.750034
154.616452,0.765660
155.382113,0.765660
156.038393,0.656280
156.647795,0.609403
